"X","newMark","accode","schemerefno","monthly","monthly_ab_consumed","no_of_transactions","monthly_per_ab_del","monthly_ab_del","monthly_per_ab_id","monthly_ab_id","monthly_per_ab_opt","monthly_ab_opt","monthly_per_ab_fut","monthly_ab_fut","Mark","mark10","mark25","mark50","mark75","mark100","mark10t","mark25t","mark50t","mark75t","mark100t","no_of_schemes","tenure","behavioural"
"966",0,"13900375",70238,"2017-04",2889.59916,9,92.3273960254058,2667.89166,0,0,0,0,7.67260397459418,221.7075,0,1,0,0,0,0,33,0,0,0,0,2,4734,"Ultra_Fno"
"967",0,"13900375",70238,"2017-05",3055.8447045,13,90.5153716066398,2766.00919,2.47579709756157,75.6565145,0,0,7.00883129579859,214.179,0,1,0,0,0,0,33,0,0,0,0,2,4764,"Ultra_Fno"
"968",0,"13900375",70238,"2017-06",48.8775,1,100,48.8775,0,0,0,0,0,0,0,1,1,0,0,0,33,118,0,0,0,2,4795,"Ultra_Fno"
"969",0,"13900376",61824,"2015-02",2271.255975,9,39.0841723597447,887.7016,0,0,0,0,60.9158276402553,1383.554375,0,0,0,0,0,0,0,0,0,0,0,1,3958,"Ultra_Fno"
"970",0,"13900376",61824,"2015-03",2022.62875,17,0,0,0,0,6.18007629922199,125,93.819923700778,1897.62875,0,0,0,0,0,0,0,0,0,0,0,1,3986,"Ultra_Fno"
"971",0,"13900376",61824,"2015-04",2545.163,13,17.2876943441343,440,0,0,0,0,82.7123056558657,2105.163,0,0,0,0,0,0,0,0,0,0,0,1,4017,"Ultra_Fno"
"972",0,"13900376",61824,"2015-05",3391.148875,17,41.8656052073208,1419.725,0.112284955345701,3.80775,0,0,58.0221098373335,1967.616125,0,0,0,0,0,0,0,0,0,0,0,1,4047,"Ultra_Fno"
"973",0,"13900376",61824,"2015-06",3405.822,20,0,0,0,0,0,0,100,3405.822,0,1,0,0,0,0,55,0,0,0,0,1,4078,"Ultra_Fno"
"974",0,"13900376",61824,"2015-07",2650.9127,16,37.2393044101377,987.18145,0,0,0,0,62.7606955898623,1663.73125,0,1,0,0,0,0,55,0,0,0,0,1,4108,"Ultra_Fno"
"975",0,"13900376",61824,"2015-08",2865.418125,11,0,0,0,0,0,0,100,2865.418125,0,1,0,0,0,0,55,0,0,0,0,1,4139,"Ultra_Fno"
"976",0,"13900376",61824,"2015-09",3579.885375,16,5.95647563156963,213.235,0,0,0.69834638211007,25,93.3451779863203,3341.650375,0,1,0,0,0,0,55,0,0,0,0,1,4170,"Ultra_Fno"
"977",0,"13900376",61824,"2015-10",3189.6686,17,43.8868037889579,1399.8436,0,0,0.783780484279778,25,55.3294157267624,1764.825,0,1,0,0,0,0,55,0,0,0,0,1,4200,"Ultra_Fno"
"978",0,"13900376",61824,"2015-11",2250.59275,9,17.3376547134083,390.2,0,0,0,0,82.6623452865917,1860.39275,0,1,1,0,0,0,55,130,0,0,0,1,4231,"Ultra_Fno"
"979",1,"13900376",61824,"2015-12",2987.3735,15,0,0,0,0,5.02113311241463,150,94.9788668875854,2837.3735,1,1,1,0,0,0,55,130,0,0,0,1,4261,"Ultra_Fno"
"980",1,"13900376",61824,"2016-01",5083.379425,14,0.000954089709721009,0.0485,0,0,5.90158583332583,300,94.0974600769645,4783.330925,0,1,1,0,0,0,55,130,0,0,0,1,4292,"Ultra_Fno"
"981",1,"13900376",61824,"2016-02",2221.94094999999,6,247.834484530294,5506.7359,0,0,0,0,31.3902693948731,697.47325,0,1,1,0,0,0,55,130,0,0,0,1,4323,"Ultra_Fno"
"982",0,"13900376",71284,"2016-03",3177.483435,7,79.6572440667972,2531.095735,0,0,0,0,20.3427559332028,646.3877,0,0,0,0,0,0,0,0,0,0,0,2,4352,"Ultra_Fno"
"983",0,"13900376",71284,"2016-04",5273.608725,10,85.8554731892818,4527.681725,2.71777842221315,143.325,0,0,11.4267483885051,602.602,0,0,0,0,0,0,0,0,0,0,0,2,4383,"Ultra_Fno"
"984",0,"13900376",71284,"2016-05",3669.823605,7,82.9989246853733,3045.91413,0.216690932751249,7.952175,0,0,16.7843843818755,615.9573,0,0,0,0,0,0,0,0,0,0,0,2,4413,"Ultra_Fno"
"985",0,"13900376",71284,"2016-06",3591.891485,8,78.3338680121624,2813.667535,0,0,0,0,21.6661319878376,778.22395,0,0,0,0,0,0,0,0,0,0,0,2,4444,"Ultra_Fno"
"986",0,"13900376",71284,"2016-07",3851.157975,13,64.4137124756613,2480.673825,0,0,0,0,35.5862875243387,1370.48415,0,1,0,0,0,0,37,0,0,0,0,2,4474,"Ultra_Fno"
"987",0,"13900376",71284,"2016-08",6060.21087,15,90.3597067406996,5475.98877,0,0,0,0,9.6402932593004,584.2221,0,1,0,0,0,0,37,0,0,0,0,2,4505,"Ultra_Fno"
"988",0,"13900376",71284,"2016-09",4999.365525,14,89.4609529476243,4472.48004,1.54020314407797,77.000385,0,0,8.99884390829774,449.8851,0,1,0,0,0,0,37,0,0,0,0,2,4536,"Ultra_Fno"
"989",0,"13900376",71284,"2016-10",1639.203279,2,79.0138779974952,1295.198079,0,0,0,0,20.9861220025049,344.0052,0,1,0,0,0,0,37,0,0,0,0,2,4566,"Ultra_Fno"
"990",0,"13900376",71284,"2016-11",325.7835,1,0,0,0,0,0,0,100,325.7835,0,1,0,0,0,0,37,0,0,0,0,2,4597,"Ultra_Fno"
"991",0,"13900376",71284,"2016-12",165.249,1,0,0,0,0,0,0,100,165.249,0,1,0,0,0,0,37,0,0,0,0,2,4627,"Ultra_Fno"
"992",0,"13900376",71284,"2017-01",770.33845,2,45.1619674443097,347.9,0,0,0,0,54.8380325556903,422.43845,0,1,0,0,0,0,37,0,0,0,0,2,4658,"Ultra_Fno"
"993",0,"13900376",71284,"2017-02",1009.951075,6,56.7731139847542,573.380675,0,0,0,0,43.2268860152458,436.5704,0,1,0,0,0,0,37,0,0,0,0,2,4689,"Ultra_Fno"
"994",0,"13900376",71284,"2017-03",362.082,2,38.8296021343232,140.595,0,0,0,0,61.1703978656768,221.487,0,1,0,0,0,0,37,0,0,0,0,2,4717,"Ultra_Fno"
"995",0,"13900376",71284,"2017-04",2637.05526,9,91.5926107669052,2415.34776,0,0,0,0,8.4073892330948,221.7075,0,1,0,0,0,0,37,0,0,0,0,2,4748,"Ultra_Fno"
"996",0,"13900376",71284,"2017-05",3054.347275,13,90.5107385014037,2764.512275,2.47699404122277,75.656,0,0,7.01226745737352,214.179,0,1,0,0,0,0,37,0,0,0,0,2,4778,"Ultra_Fno"
"997",0,"13900376",71284,"2017-06",48.8775,1,100,48.8775,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,0,0,2,4809,"Ultra_Fno"
"998",1,"13901432",85867,"2016-12",4999.99996,2,47.9238003833904,2396.19,23.8685821909487,1193.4291,8.000000064,400,21.9554401756435,1097.772,1,1,1,1,1,0,1,1,1,2,0,1,4095,"Ultra_Delivery"
"999",0,"13901432",87388,"2017-01",10000.00004,3,5.70489197718043,570.4892,2.41620839033517,241.62084,7.999999968,800,104.22759958309,10422.76,0,1,1,1,1,1,1,2,2,2,3,2,4126,"Ultra_Delivery"
"1000",0,"13901432",87712,"2017-01",1,5,524420.370909091,5244.20370909091,16817.3974545455,168.173974545455,20000,200,698277.4,6982.774,0,1,1,1,1,1,5,5,5,5,5,3,4126,"Ultra_Delivery"
